date,T (degC)
2020-01-06 15:20:00,4.77
2020-01-06 15:30:00,4.81
2020-01-06 15:40:00,4.85
2020-01-06 15:50:00,4.65
2020-01-06 16:00:00,4.3
2020-01-06 16:10:00,3.96
2020-01-06 16:20:00,3.82
2020-01-06 16:30:00,3.66
2020-01-06 16:40:00,3.49
2020-01-06 16:50:00,3.38
2020-01-06 17:00:00,3.3
2020-01-06 17:10:00,3.15
2020-01-06 17:20:00,2.97
2020-01-06 17:30:00,2.82
2020-01-06 17:40:00,2.54
2020-01-06 17:50:00,2.32
2020-01-06 18:00:00,2.15
2020-01-06 18:10:00,2.03
2020-01-06 18:20:00,1.89
2020-01-06 18:30:00,1.77
2020-01-06 18:40:00,1.68
2020-01-06 18:50:00,1.57
2020-01-06 19:00:00,1.38
2020-01-06 19:10:00,1.22
2020-01-06 19:20:00,1.0
2020-01-06 19:30:00,0.86
2020-01-06 19:40:00,0.52
2020-01-06 19:50:00,0.24
2020-01-06 20:00:00,-0.03
2020-01-06 20:10:00,0.03
2020-01-06 20:20:00,0.17
2020-01-06 20:30:00,0.06
2020-01-06 20:40:00,-0.25
2020-01-06 20:50:00,-0.42
2020-01-06 21:00:00,-0.55
2020-01-06 21:10:00,-0.66
2020-01-06 21:20:00,-0.71
2020-01-06 21:30:00,-0.88
2020-01-06 21:40:00,-1.18
2020-01-06 21:50:00,-1.29
2020-01-06 22:00:00,-1.27
2020-01-06 22:10:00,-1.37
2020-01-06 22:20:00,-1.37
2020-01-06 22:30:00,-1.35
2020-01-06 22:40:00,-1.38
2020-01-06 22:50:00,-1.34
2020-01-06 23:00:00,-1.3
2020-01-06 23:10:00,-1.11
2020-01-06 23:20:00,-1.16
2020-01-06 23:30:00,-1.04
2020-01-06 23:40:00,-0.77
2020-01-06 23:50:00,-0.71
2020-01-07 00:00:00,-0.8
2020-01-07 00:10:00,-0.71
2020-01-07 00:20:00,-0.43
2020-01-07 00:30:00,-0.31
2020-01-07 00:40:00,-0.39
2020-01-07 00:50:00,-0.48
2020-01-07 01:00:00,-0.55
2020-01-07 01:10:00,-0.28
2020-01-07 01:20:00,0.21
2020-01-07 01:30:00,0.16
2020-01-07 01:40:00,0.08
2020-01-07 01:50:00,-0.02
2020-01-07 02:00:00,-0.01
2020-01-07 02:10:00,0.0
2020-01-07 02:20:00,-0.06
2020-01-07 02:30:00,-0.03
2020-01-07 02:40:00,-0.11
2020-01-07 02:50:00,-0.16
2020-01-07 03:00:00,-0.08
2020-01-07 03:10:00,0.16
2020-01-07 03:20:00,0.22
2020-01-07 03:30:00,0.25
2020-01-07 03:40:00,0.48
2020-01-07 03:50:00,0.56
2020-01-07 04:00:00,0.63
2020-01-07 04:10:00,0.7
2020-01-07 04:20:00,0.75
2020-01-07 04:30:00,0.77
2020-01-07 04:40:00,0.91
2020-01-07 04:50:00,0.94
2020-01-07 05:00:00,0.74
2020-01-07 05:10:00,0.39
2020-01-07 05:20:00,0.32
2020-01-07 05:30:00,0.29
2020-01-07 05:40:00,0.35
2020-01-07 05:50:00,0.53
2020-01-07 06:00:00,0.72
2020-01-07 06:10:00,0.95
2020-01-07 06:20:00,0.61
2020-01-07 06:30:00,0.47
2020-01-07 06:40:00,0.9
2020-01-07 06:50:00,0.84
2020-01-07 07:00:00,0.7
2020-01-07 07:10:00,0.66
2020-01-07 07:20:00,0.9
2020-01-07 07:30:00,1.02
2020-01-07 07:40:00,0.98
2020-01-07 07:50:00,1.15
2020-01-07 08:00:00,1.47
2020-01-07 08:10:00,1.33
2020-01-07 08:20:00,1.56
2020-01-07 08:30:00,1.65
2020-01-07 08:40:00,1.43
2020-01-07 08:50:00,1.46
2020-01-07 09:00:00,1.47
2020-01-07 09:10:00,1.41
2020-01-07 09:20:00,1.5
2020-01-07 09:30:00,1.71
2020-01-07 09:40:00,1.77
2020-01-07 09:50:00,1.62
2020-01-07 10:00:00,1.56
2020-01-07 10:10:00,1.82
2020-01-07 10:20:00,1.96
2020-01-07 10:30:00,1.83
2020-01-07 10:40:00,1.76
2020-01-07 10:50:00,2.05
2020-01-07 11:00:00,2.28
2020-01-07 11:10:00,2.64
2020-01-07 11:20:00,2.85
2020-01-07 11:30:00,3.08
2020-01-07 11:40:00,3.27
2020-01-07 11:50:00,3.31
2020-01-07 12:00:00,3.37
2020-01-07 12:10:00,3.44
2020-01-07 12:20:00,3.51
2020-01-07 12:30:00,3.62
2020-01-07 12:40:00,3.77
2020-01-07 12:50:00,3.85
2020-01-07 13:00:00,4.05
2020-01-07 13:10:00,4.54
2020-01-07 13:20:00,5.04
2020-01-07 13:30:00,5.52
2020-01-07 13:40:00,5.72
2020-01-07 13:50:00,5.21
2020-01-07 14:00:00,4.96
2020-01-07 14:10:00,4.94
2020-01-07 14:20:00,4.98
2020-01-07 14:30:00,5.01
2020-01-07 14:40:00,5.07
2020-01-07 14:50:00,5.07
2020-01-07 15:00:00,5.09
2020-01-07 15:10:00,5.11
2020-01-07 15:20:00,5.06
2020-01-07 15:30:00,5.05
2020-01-07 15:40:00,5.1
2020-01-07 15:50:00,5.14
2020-01-07 16:00:00,5.14
2020-01-07 16:10:00,5.1
2020-01-07 16:20:00,5.04
2020-01-07 16:30:00,4.97
2020-01-07 16:40:00,4.94
2020-01-07 16:50:00,4.85
2020-01-07 17:00:00,4.77
2020-01-07 17:10:00,4.74
2020-01-07 17:20:00,4.8
2020-01-07 17:30:00,4.94
2020-01-07 17:40:00,4.94
2020-01-07 17:50:00,4.94
2020-01-07 18:00:00,4.98
2020-01-07 18:10:00,4.97
2020-01-07 18:20:00,4.82
2020-01-07 18:30:00,4.76
2020-01-07 18:40:00,4.8
2020-01-07 18:50:00,4.76
2020-01-07 19:00:00,4.69
2020-01-07 19:10:00,4.56
2020-01-07 19:20:00,4.54
2020-01-07 19:30:00,4.53
2020-01-07 19:40:00,4.48
2020-01-07 19:50:00,4.41
2020-01-07 20:00:00,4.39
2020-01-07 20:10:00,4.26
2020-01-07 20:20:00,4.04
2020-01-07 20:30:00,3.82
2020-01-07 20:40:00,3.59
2020-01-07 20:50:00,3.3
2020-01-07 21:00:00,3.11
2020-01-07 21:10:00,3.06
2020-01-07 21:20:00,3.06
2020-01-07 21:30:00,3.06
2020-01-07 21:40:00,2.86
2020-01-07 21:50:00,2.54
2020-01-07 22:00:00,2.17
2020-01-07 22:10:00,2.03
2020-01-07 22:20:00,1.74
2020-01-07 22:30:00,1.66
2020-01-07 22:40:00,1.63
2020-01-07 22:50:00,1.68
2020-01-07 23:00:00,1.71
2020-01-07 23:10:00,1.47
2020-01-07 23:20:00,1.48
2020-01-07 23:30:00,1.79
2020-01-07 23:40:00,1.84
2020-01-07 23:50:00,1.74
2020-01-08 00:00:00,1.58
2020-01-08 00:10:00,1.36
2020-01-08 00:20:00,1.28
2020-01-08 00:30:00,1.23
2020-01-08 00:40:00,1.05
2020-01-08 00:50:00,1.3
2020-01-08 01:00:00,1.6
2020-01-08 01:10:00,1.99
2020-01-08 01:20:00,2.05
2020-01-08 01:30:00,2.05
2020-01-08 01:40:00,2.23
2020-01-08 01:50:00,2.43
2020-01-08 02:00:00,2.69
2020-01-08 02:10:00,3.1
2020-01-08 02:20:00,3.36
2020-01-08 02:30:00,3.63
2020-01-08 02:40:00,3.7
2020-01-08 02:50:00,3.68
2020-01-08 03:00:00,3.57
2020-01-08 03:10:00,3.73
2020-01-08 03:20:00,4.02
2020-01-08 03:30:00,4.36
2020-01-08 03:40:00,4.12
2020-01-08 03:50:00,4.13
2020-01-08 04:00:00,4.36
2020-01-08 04:10:00,4.68
2020-01-08 04:20:00,4.6
2020-01-08 04:30:00,4.32
2020-01-08 04:40:00,4.09
2020-01-08 04:50:00,4.0
2020-01-08 05:00:00,4.12
2020-01-08 05:10:00,4.47
2020-01-08 05:20:00,4.61
2020-01-08 05:30:00,4.79
2020-01-08 05:40:00,5.02
2020-01-08 05:50:00,5.16
2020-01-08 06:00:00,5.4
2020-01-08 06:10:00,5.52
2020-01-08 06:20:00,5.63
2020-01-08 06:30:00,5.66
2020-01-08 06:40:00,5.61
2020-01-08 06:50:00,5.33
2020-01-08 07:00:00,5.12
2020-01-08 07:10:00,5.12
2020-01-08 07:20:00,5.14
2020-01-08 07:30:00,5.09
2020-01-08 07:40:00,5.22
2020-01-08 07:50:00,5.26
2020-01-08 08:00:00,5.27
2020-01-08 08:10:00,5.31
2020-01-08 08:20:00,5.32
2020-01-08 08:30:00,5.26
2020-01-08 08:40:00,5.24
2020-01-08 08:50:00,5.5
2020-01-08 09:00:00,5.49
2020-01-08 09:10:00,4.9
2020-01-08 09:20:00,4.37
2020-01-08 09:30:00,4.17
2020-01-08 09:40:00,4.13
2020-01-08 09:50:00,4.15
2020-01-08 10:00:00,4.27
2020-01-08 10:10:00,4.39
2020-01-08 10:20:00,4.33
2020-01-08 10:30:00,4.17
2020-01-08 10:40:00,4.08
2020-01-08 10:50:00,4.12
2020-01-08 11:00:00,4.12
2020-01-08 11:10:00,4.14
2020-01-08 11:20:00,4.24
2020-01-08 11:30:00,4.11
2020-01-08 11:40:00,4.2
2020-01-08 11:50:00,4.2
2020-01-08 12:00:00,4.22
2020-01-08 12:10:00,4.33
2020-01-08 12:20:00,4.49
2020-01-08 12:30:00,4.5
2020-01-08 12:40:00,4.48
2020-01-08 12:50:00,4.42
2020-01-08 13:00:00,4.44
2020-01-08 13:10:00,4.59
2020-01-08 13:20:00,4.7
2020-01-08 13:30:00,4.78
2020-01-08 13:40:00,4.88
2020-01-08 13:50:00,5.07
2020-01-08 14:00:00,5.15
2020-01-08 14:10:00,5.28
2020-01-08 14:20:00,5.44
2020-01-08 14:30:00,5.51
2020-01-08 14:40:00,5.57
2020-01-08 14:50:00,5.7
2020-01-08 15:00:00,5.92
2020-01-08 15:10:00,6.18
2020-01-08 15:20:00,6.43
2020-01-08 15:30:00,6.48
2020-01-08 15:40:00,6.43
2020-01-08 15:50:00,6.34
2020-01-08 16:00:00,6.16
2020-01-08 16:10:00,6.22
2020-01-08 16:20:00,6.07
2020-01-08 16:30:00,6.06
2020-01-08 16:40:00,6.05
2020-01-08 16:50:00,6.01
2020-01-08 17:00:00,6.03
2020-01-08 17:10:00,6.01
2020-01-08 17:20:00,6.01
2020-01-08 17:30:00,5.98
2020-01-08 17:40:00,5.95
2020-01-08 17:50:00,5.86
2020-01-08 18:00:00,5.91
2020-01-08 18:10:00,5.88
2020-01-08 18:20:00,5.83
2020-01-08 18:30:00,5.88
2020-01-08 18:40:00,5.79
2020-01-08 18:50:00,5.76
2020-01-08 19:00:00,5.96
2020-01-08 19:10:00,5.99
2020-01-08 19:20:00,6.03
2020-01-08 19:30:00,6.0
2020-01-08 19:40:00,5.97
2020-01-08 19:50:00,6.03
2020-01-08 20:00:00,5.93
2020-01-08 20:10:00,5.94
2020-01-08 20:20:00,5.92
2020-01-08 20:30:00,5.76
2020-01-08 20:40:00,5.77
2020-01-08 20:50:00,5.83
2020-01-08 21:00:00,5.8
2020-01-08 21:10:00,5.81
2020-01-08 21:20:00,5.79
2020-01-08 21:30:00,5.8
2020-01-08 21:40:00,5.78
2020-01-08 21:50:00,5.68
2020-01-08 22:00:00,5.6
2020-01-08 22:10:00,5.61
2020-01-08 22:20:00,5.6
2020-01-08 22:30:00,5.54
2020-01-08 22:40:00,5.54
2020-01-08 22:50:00,5.47
2020-01-08 23:00:00,5.47
2020-01-08 23:10:00,5.45
2020-01-08 23:20:00,5.37
2020-01-08 23:30:00,5.29
2020-01-08 23:40:00,5.27
2020-01-08 23:50:00,5.27
2020-01-09 00:00:00,5.27
2020-01-09 00:10:00,5.21
2020-01-09 00:20:00,5.19
2020-01-09 00:30:00,5.13
2020-01-09 00:40:00,5.07
2020-01-09 00:50:00,5.07
2020-01-09 01:00:00,5.01
2020-01-09 01:10:00,5.07
2020-01-09 01:20:00,5.07
2020-01-09 01:30:00,5.08
2020-01-09 01:40:00,5.12
2020-01-09 01:50:00,5.11
2020-01-09 02:00:00,5.07
2020-01-09 02:10:00,5.13
2020-01-09 02:20:00,5.14
2020-01-09 02:30:00,5.14
2020-01-09 02:40:00,5.19
2020-01-09 02:50:00,5.2
2020-01-09 03:00:00,5.2
2020-01-09 03:10:00,5.22
2020-01-09 03:20:00,5.3
2020-01-09 03:30:00,5.28
2020-01-09 03:40:00,5.27
2020-01-09 03:50:00,5.28
2020-01-09 04:00:00,5.21
2020-01-09 04:10:00,5.25
2020-01-09 04:20:00,5.25
2020-01-09 04:30:00,5.22
2020-01-09 04:40:00,5.27
2020-01-09 04:50:00,5.23
2020-01-09 05:00:00,5.22
2020-01-09 05:10:00,5.21
2020-01-09 05:20:00,5.25
2020-01-09 05:30:00,5.27
2020-01-09 05:40:00,5.36
2020-01-09 05:50:00,5.45
2020-01-09 06:00:00,5.47
2020-01-09 06:10:00,5.49
2020-01-09 06:20:00,5.47
2020-01-09 06:30:00,5.51
2020-01-09 06:40:00,5.62
2020-01-09 06:50:00,5.62
2020-01-09 07:00:00,5.56
2020-01-09 07:10:00,5.55
2020-01-09 07:20:00,5.44
2020-01-09 07:30:00,5.46
2020-01-09 07:40:00,5.54
2020-01-09 07:50:00,5.57
2020-01-09 08:00:00,5.63
2020-01-09 08:10:00,5.59
2020-01-09 08:20:00,5.57
2020-01-09 08:30:00,5.75
2020-01-09 08:40:00,5.85
2020-01-09 08:50:00,5.85
2020-01-09 09:00:00,5.71
2020-01-09 09:10:00,5.84
2020-01-09 09:20:00,6.01
2020-01-09 09:30:00,6.16
2020-01-09 09:40:00,6.21
2020-01-09 09:50:00,6.25
2020-01-09 10:00:00,6.48
2020-01-09 10:10:00,6.62
2020-01-09 10:20:00,6.74
2020-01-09 10:30:00,6.69
2020-01-09 10:40:00,6.72
2020-01-09 10:50:00,6.8
2020-01-09 11:00:00,6.85
2020-01-09 11:10:00,6.88
2020-01-09 11:20:00,6.94
2020-01-09 11:30:00,7.02
2020-01-09 11:40:00,7.15
2020-01-09 11:50:00,7.3
2020-01-09 12:00:00,7.42
2020-01-09 12:10:00,7.48
2020-01-09 12:20:00,7.6
2020-01-09 12:30:00,7.71
2020-01-09 12:40:00,7.74
2020-01-09 12:50:00,7.8
2020-01-09 13:00:00,7.86
2020-01-09 13:10:00,7.85
2020-01-09 13:20:00,7.96
2020-01-09 13:30:00,8.14
2020-01-09 13:40:00,8.37
2020-01-09 13:50:00,8.89
2020-01-09 14:00:00,9.57
2020-01-09 14:10:00,9.89
2020-01-09 14:20:00,10.07
2020-01-09 14:30:00,10.17
2020-01-09 14:40:00,10.23
2020-01-09 14:50:00,10.27
2020-01-09 15:00:00,10.28
2020-01-09 15:10:00,10.18
2020-01-09 15:20:00,10.25
2020-01-09 15:30:00,10.23
2020-01-09 15:40:00,10.21
2020-01-09 15:50:00,10.22
2020-01-09 16:00:00,10.25
2020-01-09 16:10:00,10.21
2020-01-09 16:20:00,10.14
2020-01-09 16:30:00,10.09
2020-01-09 16:40:00,10.08
2020-01-09 16:50:00,10.06
2020-01-09 17:00:00,10.06
2020-01-09 17:10:00,10.01
2020-01-09 17:20:00,9.82
2020-01-09 17:30:00,9.77
2020-01-09 17:40:00,9.72
2020-01-09 17:50:00,9.68
2020-01-09 18:00:00,9.68
2020-01-09 18:10:00,9.66
2020-01-09 18:20:00,9.72
2020-01-09 18:30:00,9.73
2020-01-09 18:40:00,9.74
2020-01-09 18:50:00,9.72
2020-01-09 19:00:00,9.68
2020-01-09 19:10:00,9.67
2020-01-09 19:20:00,9.65
2020-01-09 19:30:00,9.56
2020-01-09 19:40:00,9.45
2020-01-09 19:50:00,9.4
2020-01-09 20:00:00,9.32
2020-01-09 20:10:00,9.24
2020-01-09 20:20:00,9.27
2020-01-09 20:30:00,9.28
2020-01-09 20:40:00,9.34
2020-01-09 20:50:00,9.34
2020-01-09 21:00:00,9.33
2020-01-09 21:10:00,9.26
2020-01-09 21:20:00,9.37
2020-01-09 21:30:00,9.57
2020-01-09 21:40:00,9.76
2020-01-09 21:50:00,9.94
2020-01-09 22:00:00,10.04
2020-01-09 22:10:00,10.1
2020-01-09 22:20:00,9.94
2020-01-09 22:30:00,9.7
2020-01-09 22:40:00,9.59
2020-01-09 22:50:00,9.66
2020-01-09 23:00:00,9.76
2020-01-09 23:10:00,9.86
2020-01-09 23:20:00,9.97
2020-01-09 23:30:00,10.03
2020-01-09 23:40:00,10.04
2020-01-09 23:50:00,10.01
2020-01-10 00:00:00,10.03
2020-01-10 00:10:00,10.08
2020-01-10 00:20:00,10.02
2020-01-10 00:30:00,10.03
2020-01-10 00:40:00,9.99
2020-01-10 00:50:00,10.03
2020-01-10 01:00:00,9.86
2020-01-10 01:10:00,9.94
2020-01-10 01:20:00,10.02
2020-01-10 01:30:00,9.94
2020-01-10 01:40:00,9.57
2020-01-10 01:50:00,9.41
2020-01-10 02:00:00,9.35
2020-01-10 02:10:00,9.47
2020-01-10 02:20:00,9.45
2020-01-10 02:30:00,9.67
2020-01-10 02:40:00,10.14
2020-01-10 02:50:00,10.32
2020-01-10 03:00:00,10.39
2020-01-10 03:10:00,10.3
2020-01-10 03:20:00,10.17
2020-01-10 03:30:00,10.12
2020-01-10 03:40:00,10.19
2020-01-10 03:50:00,10.22
2020-01-10 04:00:00,10.21
2020-01-10 04:10:00,10.14
2020-01-10 04:20:00,9.87
2020-01-10 04:30:00,9.69
2020-01-10 04:40:00,9.46
2020-01-10 04:50:00,9.27
2020-01-10 05:00:00,9.09
2020-01-10 05:10:00,8.95
2020-01-10 05:20:00,8.98
2020-01-10 05:30:00,8.97
2020-01-10 05:40:00,8.84
2020-01-10 05:50:00,8.78
2020-01-10 06:00:00,8.75
2020-01-10 06:10:00,8.82
2020-01-10 06:20:00,8.87
2020-01-10 06:30:00,8.84
2020-01-10 06:40:00,8.9
2020-01-10 06:50:00,8.93
2020-01-10 07:00:00,8.88
2020-01-10 07:10:00,8.88
2020-01-10 07:20:00,8.88
2020-01-10 07:30:00,8.84
2020-01-10 07:40:00,8.75
2020-01-10 07:50:00,8.74
2020-01-10 08:00:00,8.75
2020-01-10 08:10:00,8.91
2020-01-10 08:20:00,8.89
2020-01-10 08:30:00,8.83
2020-01-10 08:40:00,8.79
2020-01-10 08:50:00,8.76
2020-01-10 09:00:00,8.73
2020-01-10 09:10:00,8.62
2020-01-10 09:20:00,8.72
2020-01-10 09:30:00,8.76
2020-01-10 09:40:00,8.82
2020-01-10 09:50:00,8.87
2020-01-10 10:00:00,8.88
2020-01-10 10:10:00,8.94
2020-01-10 10:20:00,9.03
2020-01-10 10:30:00,9.14
2020-01-10 10:40:00,9.19
2020-01-10 10:50:00,9.27
2020-01-10 11:00:00,9.27
2020-01-10 11:10:00,9.21
2020-01-10 11:20:00,9.23
2020-01-10 11:30:00,9.27
2020-01-10 11:40:00,9.21
2020-01-10 11:50:00,9.15
2020-01-10 12:00:00,9.08
2020-01-10 12:10:00,9.01
2020-01-10 12:20:00,8.9
2020-01-10 12:30:00,8.88
2020-01-10 12:40:00,8.93
2020-01-10 12:50:00,8.94
2020-01-10 13:00:00,8.94
2020-01-10 13:10:00,9.0
2020-01-10 13:20:00,9.01
2020-01-10 13:30:00,8.98
2020-01-10 13:40:00,8.99
2020-01-10 13:50:00,9.01
2020-01-10 14:00:00,9.07
2020-01-10 14:10:00,9.1
2020-01-10 14:20:00,9.08
2020-01-10 14:30:00,9.08
2020-01-10 14:40:00,9.11
2020-01-10 14:50:00,9.14
2020-01-10 15:00:00,9.14
2020-01-10 15:10:00,9.13
2020-01-10 15:20:00,9.08
2020-01-10 15:30:00,9.07
2020-01-10 15:40:00,9.02
2020-01-10 15:50:00,8.98
2020-01-10 16:00:00,8.9
2020-01-10 16:10:00,8.88
2020-01-10 16:20:00,8.82
2020-01-10 16:30:00,8.71
2020-01-10 16:40:00,8.67
2020-01-10 16:50:00,8.67
2020-01-10 17:00:00,8.64
2020-01-10 17:10:00,8.58
2020-01-10 17:20:00,8.37
2020-01-10 17:30:00,7.67
2020-01-10 17:40:00,7.23
2020-01-10 17:50:00,6.96
2020-01-10 18:00:00,6.86
2020-01-10 18:10:00,6.78
2020-01-10 18:20:00,6.67
2020-01-10 18:30:00,6.62
2020-01-10 18:40:00,6.63
2020-01-10 18:50:00,6.73
2020-01-10 19:00:00,6.72
2020-01-10 19:10:00,6.73
2020-01-10 19:20:00,6.83
2020-01-10 19:30:00,6.85
2020-01-10 19:40:00,6.82
2020-01-10 19:50:00,6.83
2020-01-10 20:00:00,6.81
2020-01-10 20:10:00,6.78
2020-01-10 20:20:00,6.71
2020-01-10 20:30:00,6.72
2020-01-10 20:40:00,6.7
2020-01-10 20:50:00,6.28
2020-01-10 21:00:00,6.0
2020-01-10 21:10:00,5.78
2020-01-10 21:20:00,5.53
2020-01-10 21:30:00,5.37
2020-01-10 21:40:00,5.23
2020-01-10 21:50:00,5.12
2020-01-10 22:00:00,5.02
2020-01-10 22:10:00,5.0
2020-01-10 22:20:00,5.02
2020-01-10 22:30:00,5.02
2020-01-10 22:40:00,5.09
2020-01-10 22:50:00,5.06
2020-01-10 23:00:00,4.72
2020-01-10 23:10:00,4.38
2020-01-10 23:20:00,4.33
2020-01-10 23:30:00,4.25
2020-01-10 23:40:00,4.13
2020-01-10 23:50:00,4.09
2020-01-11 00:00:00,4.15
2020-01-11 00:10:00,4.14
2020-01-11 00:20:00,4.25
2020-01-11 00:30:00,4.42
2020-01-11 00:40:00,4.48
2020-01-11 00:50:00,4.43
2020-01-11 01:00:00,4.36
2020-01-11 01:10:00,4.33
2020-01-11 01:20:00,4.27
2020-01-11 01:30:00,4.27
2020-01-11 01:40:00,4.3
2020-01-11 01:50:00,4.3
2020-01-11 02:00:00,4.25
2020-01-11 02:10:00,4.21
2020-01-11 02:20:00,4.24
2020-01-11 02:30:00,4.17
2020-01-11 02:40:00,4.08
2020-01-11 02:50:00,3.87
2020-01-11 03:00:00,3.58
2020-01-11 03:10:00,3.49
2020-01-11 03:20:00,3.42
2020-01-11 03:30:00,3.39
2020-01-11 03:40:00,3.34
2020-01-11 03:50:00,3.38
2020-01-11 04:00:00,3.28
2020-01-11 04:10:00,3.2
2020-01-11 04:20:00,3.14
2020-01-11 04:30:00,3.12
2020-01-11 04:40:00,3.13
2020-01-11 04:50:00,3.2
2020-01-11 05:00:00,3.3
2020-01-11 05:10:00,3.33
2020-01-11 05:20:00,3.38
2020-01-11 05:30:00,3.51
2020-01-11 05:40:00,3.64
2020-01-11 05:50:00,3.74
2020-01-11 06:00:00,3.74
2020-01-11 06:10:00,3.76
2020-01-11 06:20:00,3.74
2020-01-11 06:30:00,3.8
2020-01-11 06:40:00,3.79
2020-01-11 06:50:00,3.79
2020-01-11 07:00:00,3.74
2020-01-11 07:10:00,3.74
2020-01-11 07:20:00,3.72
2020-01-11 07:30:00,3.68
2020-01-11 07:40:00,3.6
2020-01-11 07:50:00,3.47
2020-01-11 08:00:00,3.3
2020-01-11 08:10:00,3.16
2020-01-11 08:20:00,3.08
2020-01-11 08:30:00,3.07
2020-01-11 08:40:00,3.16
2020-01-11 08:50:00,3.26
2020-01-11 09:00:00,3.41
2020-01-11 09:10:00,3.53
2020-01-11 09:20:00,3.65
2020-01-11 09:30:00,3.71
2020-01-11 09:40:00,3.7
2020-01-11 09:50:00,3.68
2020-01-11 10:00:00,3.83
2020-01-11 10:10:00,3.92
2020-01-11 10:20:00,4.0
2020-01-11 10:30:00,3.99
2020-01-11 10:40:00,4.03
2020-01-11 10:50:00,4.34
2020-01-11 11:00:00,4.54
2020-01-11 11:10:00,4.86
2020-01-11 11:20:00,4.83
2020-01-11 11:30:00,4.88
2020-01-11 11:40:00,5.01
2020-01-11 11:50:00,5.0
2020-01-11 12:00:00,5.08
2020-01-11 12:10:00,4.91
2020-01-11 12:20:00,4.74
2020-01-11 12:30:00,5.04
2020-01-11 12:40:00,5.5
2020-01-11 12:50:00,5.06
2020-01-11 13:00:00,5.3
2020-01-11 13:10:00,5.69
2020-01-11 13:20:00,5.46
2020-01-11 13:30:00,5.68
2020-01-11 13:40:00,5.83
2020-01-11 13:50:00,5.59
2020-01-11 14:00:00,5.48
2020-01-11 14:10:00,5.42
2020-01-11 14:20:00,5.41
2020-01-11 14:30:00,5.38
2020-01-11 14:40:00,5.37
2020-01-11 14:50:00,5.38
2020-01-11 15:00:00,5.48
2020-01-11 15:10:00,5.59
2020-01-11 15:20:00,5.47
2020-01-11 15:30:00,5.35
2020-01-11 15:40:00,5.16
2020-01-11 15:50:00,4.89
2020-01-11 16:00:00,4.59
2020-01-11 16:10:00,4.33
2020-01-11 16:20:00,4.06
2020-01-11 16:30:00,3.93
2020-01-11 16:40:00,3.79
2020-01-11 16:50:00,3.58
2020-01-11 17:00:00,3.34
2020-01-11 17:10:00,3.18
2020-01-11 17:20:00,2.92
2020-01-11 17:30:00,2.69
2020-01-11 17:40:00,2.64
2020-01-11 17:50:00,2.45
2020-01-11 18:00:00,2.33
2020-01-11 18:10:00,2.3
2020-01-11 18:20:00,2.17
2020-01-11 18:30:00,1.96
2020-01-11 18:40:00,1.94
2020-01-11 18:50:00,1.81
2020-01-11 19:00:00,1.85
2020-01-11 19:10:00,1.88
2020-01-11 19:20:00,1.67
2020-01-11 19:30:00,1.51
2020-01-11 19:40:00,1.47
2020-01-11 19:50:00,1.45
2020-01-11 20:00:00,1.48
2020-01-11 20:10:00,1.53
2020-01-11 20:20:00,1.5
2020-01-11 20:30:00,1.4
2020-01-11 20:40:00,1.34
2020-01-11 20:50:00,1.29
2020-01-11 21:00:00,1.28
2020-01-11 21:10:00,1.35
2020-01-11 21:20:00,1.34
2020-01-11 21:30:00,1.16
2020-01-11 21:40:00,0.87
2020-01-11 21:50:00,0.72
2020-01-11 22:00:00,0.65
2020-01-11 22:10:00,0.6
2020-01-11 22:20:00,0.6
2020-01-11 22:30:00,0.6
2020-01-11 22:40:00,0.6
2020-01-11 22:50:00,0.48
2020-01-11 23:00:00,0.5
2020-01-11 23:10:00,0.39
2020-01-11 23:20:00,0.32
2020-01-11 23:30:00,0.27
2020-01-11 23:40:00,0.09
2020-01-11 23:50:00,-0.13
2020-01-12 00:00:00,-0.24
2020-01-12 00:10:00,-0.09
2020-01-12 00:20:00,0.15
2020-01-12 00:30:00,0.11
2020-01-12 00:40:00,0.08
2020-01-12 00:50:00,0.07
2020-01-12 01:00:00,0.02
2020-01-12 01:10:00,0.08
2020-01-12 01:20:00,0.04
2020-01-12 01:30:00,0.14
2020-01-12 01:40:00,0.35
2020-01-12 01:50:00,0.56
2020-01-12 02:00:00,0.67
2020-01-12 02:10:00,0.66
2020-01-12 02:20:00,0.53
2020-01-12 02:30:00,0.51
2020-01-12 02:40:00,0.46
2020-01-12 02:50:00,0.41
2020-01-12 03:00:00,0.23
2020-01-12 03:10:00,0.05
2020-01-12 03:20:00,0.01
2020-01-12 03:30:00,-0.04
2020-01-12 03:40:00,-0.04
2020-01-12 03:50:00,0.02
2020-01-12 04:00:00,0.11
2020-01-12 04:10:00,-0.13
2020-01-12 04:20:00,0.07
2020-01-12 04:30:00,0.27
2020-01-12 04:40:00,0.3
2020-01-12 04:50:00,0.31
2020-01-12 05:00:00,0.46
2020-01-12 05:10:00,0.45
2020-01-12 05:20:00,0.44
2020-01-12 05:30:00,0.37
2020-01-12 05:40:00,0.28
2020-01-12 05:50:00,0.24
2020-01-12 06:00:00,0.26
2020-01-12 06:10:00,0.39
2020-01-12 06:20:00,0.43
2020-01-12 06:30:00,0.42
2020-01-12 06:40:00,0.45
2020-01-12 06:50:00,0.46
2020-01-12 07:00:00,0.62
2020-01-12 07:10:00,0.58
2020-01-12 07:20:00,0.46
2020-01-12 07:30:00,0.53
2020-01-12 07:40:00,0.65
2020-01-12 07:50:00,0.58
